Symbol,Description,Analyst Rating,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Exchange,Sector,Industry
THRY,"Thryv Holdings, Inc.",Strong buy,14.9,USD,3.04287690179806,322538,0.6434254849460165,626467842,USD,,-9.665,USD,-518.4412592782186,0,NASDAQ,Commercial services,Advertising/Marketing services
OPY,"Oppenheimer Holdings, Inc.",,60.96,USD,-0.8296730112249845,23885,0.9211267171097793,623726628,USD,9.455560725919032,6.447,USD,86.72343383439048,1.03346,NYSE,Finance,Investment banks/Brokers
CION,CION Investment Corporation,Neutral,11.7,USD,1.3864818024263446,272352,1.2297150432304762,623445512,USD,7.964059628343883,1.4691,USD,48.73949579831933,11.9658,NYSE,Miscellaneous,Investment trusts/Mutual funds
CICB,CION Investment Corporation 7.50% Notes due 2029,,25.31,USD,0.14283509865908142,23034,1.5198643378883956,623445512,USD,17.228234973793477,1.4691,USD,48.73949579831933,11.9658,NYSE,Miscellaneous,Investment trusts/Mutual funds
MUJ,"Blackrock MuniHoldings New Jersey Quality Fund, Inc.",,11.72,USD,0.7738607050730856,116200,0.880960413641998,623329000,USD,21.00358422939068,0.558,USD,,4.69283,NYSE,Miscellaneous,Investment trusts/Mutual funds
LEGH,Legacy Housing Corporation,Buy,25.78,USD,0.6638032018742746,45061,0.6634403314477872,622801247,USD,11.810518599963352,2.1828,USD,-18.93939393939395,0,NASDAQ,Consumer durables,Homebuilding
HIFS,Hingham Institution for Savings,,285.48,USD,4.000000000000006,5645,0.39497344686924946,622417774,USD,27.042285541073053,10.5568,USD,-27.59595072837507,0.882724,NASDAQ,Finance,Savings banks
SMBK,"SmartFinancial, Inc.",Buy,36.73,USD,1.8862690707350895,38835,0.6297615225196299,621705655,USD,18.96720888200361,1.9365,USD,-7.605324681521054,0.871222,NYSE,Finance,Regional banks
MLYS,"Mineralys Therapeutics, Inc.",Strong buy,12.49,USD,5.223251895534971,150706,0.5952239426111636,621610666.0000001,USD,,-3.272,USD,-136.8440101339124,0,NASDAQ,Health technology,Biotechnology
MTTRF,Mattr Corp.,Buy,9.63,USD,-1.129363449691986,72854,0.8298884695691994,621358269.9390335,USD,,-0.15593954999999998,USD,-133.8952968346692,0,OTC,Process industries,Industrial specialties
CLNE,Clean Energy Fuels Corp.,Strong buy,2.78,USD,2.583025830258297,1371008,0.6739282710522707,621209141.0000001,USD,,-0.3207,USD,23.29586223391534,0,NASDAQ,Utilities,Gas distributors
RERE,ATRenew Inc.,,2.83,USD,1.0714285714285805,2693967,4.121716986960435,621148670,USD,,-0.0475,USD,96.4350045031522,0,NYSE,Retail trade,Internet retail
BOZTY,Boozt AB,,9.56,USD,-6.274509803921557,170,0.11496584838033408,620382959.8199999,USD,31.333988856112754,0.3051,USD,,0,OTC,Retail trade,Catalog/Specialty distribution
NAT,Nordic American Tankers Limited,Buy,2.97,USD,-0.6688963210702347,1535438,0.660138817471878,620125410,USD,10.057568574331189,0.2953,USD,-48.55400696864111,14.1414,NYSE,Transportation,Marine shipping
ORC,"Orchid Island Capital, Inc.",Buy,7.9,USD,0.381194409148669,1317513,0.9191959072150829,619475742,USD,7.494545109572147,1.0541,USD,,18.2278,NYSE,Finance,Real estate investment trusts
DAO,"Youdao, Inc.",Strong buy,5.18,USD,-0.5758157389635364,75700,1.000637129585813,619108109,USD,79.93827160493827,0.0648,USD,,0,NYSE,Technology services,Internet software/Services
PRTHU,"Priority Technology Holdings, Inc.",,7.5,USD,9.489051094890517,100,0.3667033370003667,618871175,USD,,,,,0,OTC,Technology services,Packaged software
PRTH,"Priority Technology Holdings, Inc.",Buy,8.02,USD,-3.9520958083832345,574825,2.7417296184544533,618871175,USD,,-0.4219,USD,31.598573281452662,0,NASDAQ,Technology services,Packaged software
FBGI,Foodbase Group Inc.,,0.0103,USD,-36.45897594077729,2400,0.11478530365495539,618676004,USD,,,,,0,OTC,Consumer services,Restaurants
MBX,"MBX Biosciences, Inc.",Strong buy,18.5,USD,12.053301029678972,127310,1.1307770128337107,618222260,USD,,,,,0,NASDAQ,Health technology,Biotechnology
FRPH,"FRP Holdings, Inc.",,32.48,USD,2.460567823343841,73380,2.116106110984546,618109777,USD,81.07838242636045,0.4006,USD,46.25775830595109,0,NASDAQ,Finance,Real estate development
ALT,"Altimmune, Inc.",Strong buy,8.68,USD,3.271861986912557,2237564,0.35765548581548545,617361777,USD,,-1.5547,USD,-1.2372208113563785,0,NASDAQ,Health technology,Biotechnology
EXETF,"Extendicare, Inc.",Buy,7.395,USD,0.0676589986468186,451,0.19567858382506073,617238492.7846819,USD,14.930004323947296,0.49531131,USD,291.8962717851334,4.62428,OTC,Health services,Hospital/Nursing management
RSLBF,Raysearch Laboratories AB,Strong buy,18,USD,2.857142857142857,500,0.33815771675909645,617089915.4399999,USD,35.969972267151384,0.5004174,USD,193.14205015155693,0.35,OTC,Technology services,Packaged software
OCS,Oculis Holding AG,Strong buy,14.76,USD,0.06779661016949008,39606,0.8280819426033796,616160586,USD,,-2.0094,USD,,0,NASDAQ,Health technology,Pharmaceuticals: major
OLP,"One Liberty Properties, Inc.",Neutral,28.78,USD,0.6645680307799975,30139,0.6547060459134908,615519716,USD,17.627243216757517,1.6327,USD,50.56252305422353,6.25434,NYSE,Finance,Real estate investment trusts
INV,"Innventure, Inc.",,11.13,USD,4.409005628517829,5323,0.3099200018631298,615463099.0000001,USD,,-0.3499,USD,-229.7367445309603,0,NASDAQ,Miscellaneous,Miscellaneous
RSVR,"Reservoir Media, Inc..",Strong buy,9.43,USD,4.894327030033365,40361,1.4328823439613458,615048733,USD,,-0.0056,USD,72.13930348258705,0,NASDAQ,Commercial services,Miscellaneous commercial services
CMP,Compass Minerals Intl Inc,Buy,14.83,USD,0.884353741496604,469020,0.39544527178072797,614694343,USD,,-4.0109,USD,-1945.7892314772205,4.04585,NYSE,Process industries,Chemicals: specialty
LYTS,LSI Industries Inc.,Strong buy,20.6,USD,1.8289668808699997,81436,0.5262307645583232,614669281,USD,26.36631255599642,0.7813,USD,-15.889762084185591,0.970874,NASDAQ,Producer manufacturing,Building products
PEO,"Adams Natural Resources Fund, Inc.",,23.89,USD,-3.513731825525044,42522,1.1554859905271997,614663000,USD,6.395053135958455,3.7357,USD,-23.16694432446885,2.7208,NYSE,Miscellaneous,Investment trusts/Mutual funds
BBAI,"BigBear.ai, Inc.",Buy,2.45,USD,11.87214611872147,23607080,2.2100529761206302,613935447,USD,,-0.9002,USD,-68.13597310422115,0,NYSE,Technology services,Packaged software
MEG,"Montrose Environmental Group, Inc.",Buy,17.89,USD,-4.9415515409139195,585323,0.6241028806979271,613640341,USD,,-1.4924,USD,21.15801151672038,0,NYSE,Commercial services,Miscellaneous commercial services
KRT,Karat Packaging Inc.,Buy,30.64,USD,3.51351351351351,26036,0.46887549839181974,613538566.9999999,USD,21.793868696208836,1.4059,USD,-15.261286239527461,3.91645,NASDAQ,Process industries,Containers/Packaging
NKX,Nuveen California AMT-Free Quality Municipal Income Fund,,12.9,USD,0,113332,1.4967900080167256,613194000,USD,21.385941644562337,0.6032,USD,-30.282015718908927,3.9845,NYSE,Miscellaneous,Investment trusts/Mutual funds
IMNM,"Immunome, Inc.",Strong buy,9.82,USD,4.246284501061575,1176158,1.1134469950673163,612933383,USD,,-8.1174,USD,-337.5013474183465,0,NASDAQ,Health technology,Biotechnology
NOVA,Sunnova Energy International Inc.,Buy,4.9,USD,12.12814645308925,14448467,0.9621221656685927,612268044,USD,,-3.3499,USD,-55.41894775911662,0,NYSE,Utilities,Alternative power generation
EYPT,"EyePoint Pharmaceuticals, Inc.",Strong buy,8.95,USD,7.185628742514965,1234770,1.1632949481266945,610846705,USD,,-2.0064,USD,24.763761811909394,0,NASDAQ,Health technology,Pharmaceuticals: major
DOGZ,Dogness (International) Corporation,,47.97,USD,7.5319435104236705,45104,0.9958733432102255,610689682,USD,,-0.5546,USD,-723.1460674157304,0,NASDAQ,Consumer non-durables,Consumer sundries
CASS,"Cass Information Systems, Inc",Strong buy,44.96,USD,1.4898419864559904,29364,0.7807456487867653,610073258.0000001,USD,26.95928524314925,1.6677,USD,-25.445929634762393,2.66904,NASDAQ,Commercial services,Miscellaneous commercial services
GPSAF,Grupo Posadas S.A.,,1.23,USD,-14.583333333333332,2000,,609934808.34,USD,,-0.0189101952,USD,-121.35801099719524,0,OTC,Consumer services,Hotels/Resorts/Cruise lines
LDP,"Cohen & Steers Limited Duration Preferred and Income Fund, Inc.",,20.96,USD,-0.2379819133745869,47843,0.8330155745340263,609500000,USD,6.066219032183376,3.4552,USD,,7.5,NYSE,Miscellaneous,Investment trusts/Mutual funds
ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund,,9.24,USD,0.32573289902279434,96903,0.6977055629675977,607294000,USD,5.6098597535061625,1.6471,USD,,7.75325,NYSE,Miscellaneous,Investment trusts/Mutual funds
ATRO,Astronics Corporation,Buy,17.22,USD,0.46674445740955833,395972,1.2801850838839164,606995289,USD,,-0.1812,USD,85.23949169110459,0,NASDAQ,Electronic technology,Aerospace & defense
CGRIF,"Canadian General Investments, Limited",,29.025,USD,0.5630142919012485,200,0.1126887536623845,605941308.23,USD,5.082357844713188,5.71093199,USD,,2.41379,OTC,Miscellaneous,Investment trusts/Mutual funds
ATROB,Astronics Corp.,Buy,17.15,USD,5.538461538461529,100,0.20751193193608633,605935343.7922002,USD,,-0.1812,USD,85.23949169110459,0,OTC,Electronic technology,Aerospace & defense
STOK,"Stoke Therapeutics, Inc.",Strong buy,11.43,USD,1.4196983141082533,243374,0.45142557396899263,605412554,USD,,-2.0998,USD,13.542224235187547,0,NASDAQ,Health technology,Biotechnology
ATLMF,ATALAYA MNG PLC,Strong buy,4.3,USD,-7.526881720430119,100,0.2670940170940171,605263909.4555874,USD,21.07257237105448,0.20405672,USD,-33.13319500995088,1.76155,OTC,Non-energy minerals,Other metals/Minerals
FPI,Farmland Partners Inc.,Buy,12.55,USD,1.6194331983805754,289749,0.5911009571278454,604566615,USD,54.18825561312608,0.2316,USD,-22.04644900706832,1.91235,NYSE,Finance,Real estate investment trusts
CRMD,CorMedix Inc.,Strong buy,9.96,USD,-3.5818005808325193,880050,0.7633838083522803,604344955,USD,,-0.8014,USD,6.44408125145926,0,NASDAQ,Health technology,Biotechnology
HSAI,Hesai Group,Strong buy,4.74,USD,2.819956616052058,509184,1.0862320876470923,604247260,USD,,-0.5035,USD,-10.17505470459517,0,NASDAQ,Producer manufacturing,Auto parts: OEM
BHK,Blackrock Core Bond Trust,,11.18,USD,-0.17857142857142477,74994,0.6344036720530437,604149000,USD,23.512092534174553,0.4755,USD,-57.737090036441195,8.00715,NYSE,Miscellaneous,Investment trusts/Mutual funds
VARXF,BOE Varitronix Ltd. ,Strong buy,0.7621,USD,30.407255304585895,10000,5.471956224350206,603259471.4368097,USD,10.58036105617465,0.072029678,USD,-14.127872431335382,3.54478,OTC,Electronic technology,Electronic production equipment
CMDXF,Computer Modelling Group Ltd.,Buy,7.35494,USD,0.5460013670539937,73825,0.6027421194478532,602737325.9752244,USD,40.03171430261818,0.18372782999999998,USD,-17.132705423381886,1.91022,OTC,Technology services,Packaged software
ALTI,"AlTi Global, Inc.",Strong buy,4.31,USD,0.46620046620045624,44901,0.26536136211858846,602649403.9999999,USD,,-1.3821,USD,42.91437776217422,0,NASDAQ,Finance,Investment managers
WLDN,"Willdan Group, Inc.",Strong buy,42.66,USD,2.106270943034934,129783,0.7572931102390921,602566761,USD,26.10132158590308,1.6344,USD,805.4847645429364,0,NASDAQ,Commercial services,Miscellaneous commercial services
PWRHF,PWR HOLDINGS LTD.,Buy,5.9896,USD,5.450704225352123,1292,5.559380378657487,602337543.2187014,USD,36.39246063123931,0.16458354,USD,14.783424419300273,1.81818,OTC,Producer manufacturing,Auto parts: OEM
BCTCF,BC TECHNOLOGY GROUP LTD.,,0.9583,USD,-5.118811881188115,100,0.1784121320249777,600234292.8555554,USD,,-0.053094041,USD,66.53411111493502,0,OTC,Finance,Investment banks/Brokers
PACK,Ranpak Holdings Corp,Buy,7.47,USD,2.049180327868845,317768,1.248634536827033,600111887,USD,,-0.2417,USD,20.90968586387434,0,NYSE,Process industries,Containers/Packaging
SWBI,"Smith & Wesson Brands, Inc.",Strong buy,13.37,USD,0.9056603773584847,293606,0.7348810573260588,599675025,USD,17.92946225023468,0.7457,USD,-6.307325040834279,3.73972,NASDAQ,Electronic technology,Aerospace & defense
CWXZF,Doman Building Materials Group Ltd.,Strong buy,6.86,USD,-0.29069767441859845,4450,0.27977567649129864,598777685.0313152,USD,14.330996743698803,0.47868268500000005,USD,-18.72319366545694,5.84551,OTC,Retail trade,Home improvement chains
CNDT,Conduent Incorporated,Strong buy,3.74,USD,2.7472527472527495,917251,0.7507064080261865,597987058,USD,1.6545744116085648,2.2604,USD,,0,NASDAQ,Commercial services,Miscellaneous commercial services
VVR,Invesco Senior Income Trust,,3.9,USD,0.5154639175257737,639022,0.7880632870726924,597694000,USD,10.193413486670151,0.3826,USD,,13.1282,NYSE,Miscellaneous,Investment trusts/Mutual funds
ZKH,ZKH Group Limited,Strong buy,3.7,USD,-2.8871391076115454,65498,1.5333400443394614,597519444,USD,,-0.255,USD,72.88099542699139,0,NYSE,Retail trade,Department stores
CSV,"Carriage Services, Inc.",Strong buy,39.21,USD,0.6416837782340862,52877,0.7062810217613147,596897875,USD,17.572715457356697,2.2313,USD,15.75534343224736,1.14767,NYSE,Consumer services,Other consumer services
MYTE,MYT Netherlands Parent B.V.,Neutral,7,USD,-0.28490028490027886,173549,1.3079026260695772,596861734,USD,,-0.4455,USD,-52.98763736263735,0,NYSE,Retail trade,Internet retail
KUBR,Kuber Resources Corporation,,4.5,USD,-6.2499999999999964,200,1.3468013468013462,596729622.3157895,USD,276.07361963190186,0.0163,USD,,0,OTC,Consumer services,Restaurants
CVAC,CureVac N.V.,Buy,2.66,USD,3.9062500000000036,474112,0.6938833992196094,596653167.0000001,USD,4.896005889931898,0.5433,USD,,0,NASDAQ,Health technology,Pharmaceuticals: major
GLAD,Gladstone Capital Corporation,Neutral,26.71,USD,0.7544322897019965,130194,0.8285033561659526,596430304,USD,6.19304876069466,4.3129,USD,89.51970822164608,7.41295,NASDAQ,Finance,Investment managers
GLADZ,Gladstone Capital Corporation - 7.75% Notes due 2028,,25.2,USD,-0.03966679888933583,4770,0.6032095299518191,596430304,USD,5.842936307356998,4.3129,USD,89.51970822164608,7.41295,NASDAQ,Finance,Investment managers
RMGGF,Resolute Mining Ltd.,Strong buy,0.28,USD,7.692307692307699,1000,0.03922476180763393,596134015.2098765,USD,46.67133380004668,0.005999399999999999,USD,,0,OTC,Non-energy minerals,Precious metals
LAB,Standard BioTools Inc.,Strong buy,1.6,USD,-1.234567901234569,1424116,0.6034224400712404,595614119.9999999,USD,,-0.7091,USD,25.92708659772277,0,NASDAQ,Health technology,Medical specialties
LVRO,Lavoro Limited,Buy,5.09,USD,4.948453608247427,10810,1.4645116713857993,595461865,USD,,-1.3056,USD,,0,NASDAQ,Distribution services,Wholesale distributors
AMBC,"Ambac Financial Group, Inc.",Strong buy,12.55,USD,1.9496344435418378,508133,0.5657224098810735,595411440,USD,,-0.4605,USD,-110.79845233907844,0,NYSE,Finance,Specialty insurance
ASPI,ASP Isotopes Inc.,Strong buy,8.34,USD,8.171206225680933,5906433,1.1731197625363365,595393497,USD,,-0.6002,USD,-36.471123237835364,0,NASDAQ,Health technology,Pharmaceuticals: major
CTO/PA,"CTO Realty Growth, Inc. 6.375% Series A Cumulative Redeemable Preferred Stock",,23.7,USD,0.7224819379515434,2277,0.5811490263137745,593827563,USD,63.284379172229634,0.3745,USD,,7.67289,NYSE,Finance,Real estate investment trusts
CTO,"CTO Realty Growth, Inc.",Strong buy,19.81,USD,0.7629704984740517,315583,0.635175481710751,593827563,USD,52.89719626168224,0.3745,USD,,7.67289,NYSE,Finance,Real estate investment trusts
FMNB,Farmers National Banc Corp.,Neutral,15.78,USD,2.2020725388601026,110293,1.3591401506609437,593134376,USD,12.82822534753272,1.2301,USD,-7.919754472640175,4.30925,NASDAQ,Finance,Major banks
IIIN,"Insteel Industries, Inc.",Neutral,30.47,USD,1.1956160743938873,94796,0.8533269001052302,592707705,USD,30.899503092992596,0.9861,USD,-40.47805879157361,0.39383,NYSE,Producer manufacturing,Metal fabrication
MLAB,"Mesa Laboratories, Inc.",Neutral,109.09,USD,8.159825500694035,63432,1.5495142500494667,592513988,USD,,-45.5541,USD,-34202.78614457831,0.586672,NASDAQ,Health technology,Medical specialties
TEN/PF,"Tsakos Energy Navigation Ltd Series F Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Shares, par value $1.00",,26.4,USD,-0.4149377593361109,16951,1.8763975292789303,591587333,USD,4.680851063829787,5.64,USD,-52.8881092594913,4.48878,NYSE,Transportation,Marine shipping
TEN/PE,"Tsakos Energy Navigation Ltd Series E Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Shares, par value $1.00",,26.54,USD,0.7210626185958168,3769,0.5771026964124394,591587333,USD,4.705673758865248,5.64,USD,-52.8881092594913,4.48878,NYSE,Transportation,Marine shipping
TEN,Tsakos Energy Navigation Ltd,Buy,20.05,USD,-0.4468718967229387,223002,0.6202547805777997,591587332.9999999,USD,3.5549645390070923,5.64,USD,-52.8881092594913,4.48878,NYSE,Transportation,Marine shipping
LX,LexinFintech Holdings Ltd.,Buy,3.39,USD,2.7272727272727364,4767353,2.1130224168562646,591314374,USD,5.193014705882352,0.6528,USD,-33.48955680081508,3.5823,NASDAQ,Finance,Finance/Rental/Leasing
NFBK,"Northfield Bancorp, Inc.",Neutral,13.78,USD,3.6090225563909675,173721,1.2199851119413467,591218255.9999999,USD,21.554825590489596,0.6393,USD,-34.59846547314579,3.77358,NASDAQ,Finance,Savings banks
BATMF,British American Tobacco Malaysia Bhd,Neutral,2.07,USD,0,200,0.361271676300578,591047023.5304465,USD,13.447917385350657,0.15392718,USD,-1.1438444105463066,7.57781,OTC,Consumer non-durables,Tobacco
CCNE,CNB Financial Corporation,Buy,28.13,USD,1.9941986947063117,47567,0.9022880143859237,590553301,USD,12.023422807317491,2.3396,USD,-11.207256442369735,2.50622,NASDAQ,Finance,Regional banks
CCNEP,"CNB Financial Corporation - Depositary shares, each representing a 1/40th ownership interest in a share of 7.125% Series A Fixed- Rate Non-Cumulative Perpetual",,25.0258,USD,0.42455858747993,1479,0.5305068331001829,590553301,USD,10.696614805949736,2.3396,USD,-11.207256442369735,2.50622,NASDAQ,Finance,Regional banks
TRML,"Tourmaline Bio, Inc.",Strong buy,23.01,USD,1.2764084507042373,287775,1.3041054794861993,590036431,USD,,-2.8218,USD,81.16137474297007,0,NASDAQ,Health technology,Biotechnology
LESL,"Leslie's, Inc.",Neutral,3.19,USD,11.149825783972119,8220427,2.1420863259204754,589871830,USD,204.4871794871795,0.0156,USD,-95.78264395782644,0,NASDAQ,Retail trade,Specialty stores
NVRI,Enviri Corporation,Buy,7.36,USD,3.081232492997208,646164,0.9575532218526353,589794749,USD,,-1.2391,USD,-44.13167383971153,0,NYSE,Industrial services,Environmental services
SVCTF,Senvest Capital Inc.,,241.1,USD,2.0411186347567023,128,17.066666666666666,589712287.0311812,USD,3.3967249788177782,70.98013571999999,USD,57.569959488070566,0,OTC,Finance,Financial conglomerates
SNWGF,SNOWLINE GOLD CORP,Strong buy,3.72,USD,6.285714285714292,190041,2.897257955830922,589683862.6180422,USD,,-0.13284126,USD,-17.785034597474084,0,OTC,Non-energy minerals,Precious metals
ILLR,Triller Group Inc.,,3.8,USD,-1.2987012987013056,626683,0.9395941658720306,589607253,USD,,-0.6515,USD,-201.89990732159407,0,NASDAQ,Technology services,Packaged software
PFN,PIMCO Income Strategy Fund II,,7.49,USD,0.2677376171352137,319667,0.8998022876534495,589292000,USD,8.52492601866606,0.8786,USD,83.04166666666669,11.5033,NYSE,Miscellaneous,Investment trusts/Mutual funds
THFF,First Financial Corporation Indiana,Neutral,49.83,USD,1.8601798855273848,40818,0.7359222285725618,588407802,USD,13.528996524761078,3.6832,USD,-31.742031134173466,3.61228,NASDAQ,Finance,Major banks
EOSE,"Eos Energy Enterprises, Inc.",Buy,2.7,USD,7.569721115537866,5642821,0.7815159885682038,588363365,USD,,-2.4555,USD,8.482725205918536,0,NASDAQ,Producer manufacturing,Electrical products
